,index,latitude,longitude,region,country,observationDate,reportingDate,status,disease,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,Late Report,Late Observation,Mortality,Severity,domestic,wild,unspecified,species,owl,ostrich,greylag goose,bird,captive,tufted duck,guinea fowl,black headed gull,whooper swan,quail,environmental sample,dalmatian pelican,anatidae,goose,horse,dog,yaks,equidae,spotted dove,gull,ibex,emu,swine,chicken,env. sample,boar,mammal,buffaloe,black swan,duck,cattle egret,indian peafowl,turkey,reindeer,cat,goat,crow,swan,phasianidae,muscovy ducks,starling,hippopotamus,mallard,herring gull,deer,pheasant,elephant,goat/sheep ,jackal,accipitridae,buzzard,asian openbill,cattle,pigeon,xpeacock,sheep,stork,camelidae,greater flamingo,mute swan
1562,4168,46.755326000000004,5.556072,Europe,France,2017-01-19,2017-03-16,Confirmed,Bluetongue,"domestic, cattle",19.0,1.0,0.0,0.0,0.0,56,0,0.0,5.26,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1563,4169,45.065205,3.689628,Europe,France,2017-01-19,2017-03-16,Confirmed,Bluetongue,"domestic, cattle",120.0,1.0,0.0,0.0,0.0,56,0,0.0,0.83,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1564,4170,45.482012,5.552664,Europe,France,2017-01-19,2017-03-16,Confirmed,Bluetongue,"domestic, cattle",117.0,1.0,0.0,0.0,0.0,56,0,0.0,0.85,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1565,4174,47.2916,17.5776,Europe,Hungary,2017-01-19,2017-02-24,Confirmed,Influenza - Avian,"domestic, turkey",27500.0,3366.0,485.0,27015.0,0.0,36,0,14.41,12.24,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,4183,43.7375,-0.6219439999999999,Europe,France,2017-01-19,2017-03-02,Confirmed,Influenza - Avian,"domestic, duck",0.0,0.0,0.0,0.0,0.0,42,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,4184,43.830833,-0.500556,Europe,France,2017-01-19,2017-03-02,Confirmed,Influenza - Avian,"domestic, unspecified bird",0.0,0.0,0.0,0.0,0.0,42,0,0.0,0.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,4190,43.3222,0.3711,Europe,France,2017-01-19,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",3337.0,0.0,0.0,3337.0,0.0,8,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,4192,43.830833,-0.500556,Europe,France,2017-01-19,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",12000.0,0.0,0.0,12000.0,0.0,8,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,4193,43.5622,-0.229167,Europe,France,2017-01-19,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",3000.0,0.0,0.0,3000.0,0.0,8,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,4201,49.31,11.86,Europe,Germany,2017-01-19,2017-01-24,Confirmed,Equine infectious anaemia,"domestic, horse",2.0,2.0,0.0,0.0,0.0,5,0,0.0,100.0,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,4203,46.707268,34.554426,Europe,Ukraine,2017-01-19,2017-01-24,Confirmed,African swine fever,"domestic, swine",42.0,17.0,17.0,25.0,0.0,5,0,100.0,40.48,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,4215,32.906406,35.395525,Asia,Israel,2017-01-18,2017-03-21,Confirmed,Newcastle disease,"environmental sample, unspecified bird",187000.0,0.0,0.0,0.0,0.0,62,0,0.0,0.0,0,0,1,"'environmental sample', 'bird'",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,4216,33.050647,35.406542,Asia,Israel,2017-01-18,2017-03-21,Confirmed,Newcastle disease,"environmental sample, unspecified bird",284000.0,0.0,0.0,0.0,0.0,62,0,0.0,0.0,0,0,1,"'environmental sample', 'bird'",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,4228,49.8786,34.0197,Europe,Ukraine,2017-01-18,2017-01-28,Confirmed,African swine fever,"domestic, swine",3.0,2.0,2.0,1.0,0.0,10,0,100.0,66.67,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,4229,9.9346,8.7439,Africa,Nigeria,2017-01-18,2017-06-02,Confirmed,Influenza - Avian,"domestic, chicken",2500.0,350.0,20.0,2170.0,0.0,135,0,5.71,14.0,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,4230,49.1,1.7833,Europe,France,2017-01-18,2017-01-27,Confirmed,Influenza - Avian,"domestic, pheasant",9050.0,0.0,0.0,0.0,0.0,9,0,0.0,0.0,1,0,0,'pheasant',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,4231,43.3578,0.3383,Europe,France,2017-01-18,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",10608.0,0.0,0.0,10608.0,0.0,9,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,4236,52.068889,20.287917,Europe,Poland,2017-01-18,2017-01-20,Confirmed,Influenza - Avian,"domestic, unspecified bird",60.0,14.0,14.0,34.0,0.0,2,0,100.0,23.33,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,4237,49.378,14.6935,Europe,Czech Republic,2017-01-18,2017-01-24,Confirmed,Influenza - Avian,"domestic, unspecified bird",44.0,7.0,7.0,37.0,0.0,6,0,100.0,15.91,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,4238,48.867449,37.602074,Europe,Ukraine,2017-01-18,2017-01-24,Confirmed,African swine fever,"domestic, swine",8.0,3.0,3.0,5.0,0.0,6,0,100.0,37.5,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,4239,49.659759,25.771397,Europe,Ukraine,2017-01-18,2017-01-22,Confirmed,African swine fever,"domestic, swine",15.0,12.0,12.0,3.0,0.0,4,0,100.0,80.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,4241,52.99,7.92,Europe,Germany,2017-01-18,2017-01-20,Confirmed,Influenza - Avian,"domestic, turkey",24347.0,4817.0,18.0,24329.0,0.0,2,0,0.37,19.78,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,4243,-32.7164,-71.1885,Americas,Chile,2017-01-18,2017-01-18,Confirmed,Influenza - Avian,"domestic, turkey",35472.0,103.0,103.0,35369.0,0.0,0,0,100.0,0.29,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,4253,47.7997,16.62,Europe,Austria,2017-01-17,2017-06-04,Confirmed,Influenza - Avian,"domestic, unspecified bird",108.0,49.0,49.0,59.0,0.0,138,0,100.0,45.37,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,4254,33.052265000000006,35.499688,Asia,Israel,2017-01-17,2017-03-21,Confirmed,Newcastle disease,"environmental sample, unspecified bird",477000.0,0.0,0.0,0.0,0.0,63,0,0.0,0.0,0,0,1,"'environmental sample', 'bird'",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,4255,-33.6,19.6,Africa,South Africa,2017-01-17,2017-03-14,Confirmed,Influenza - Avian,"domestic, ostrich",234.0,60.0,0.0,0.0,0.0,56,0,0.0,25.64,1,0,0,'ostrich',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,4259,47.8139,17.4933,Europe,Hungary,2017-01-17,2017-02-24,Confirmed,Influenza - Avian,"domestic, chicken",28999.0,6000.0,5900.0,23099.0,0.0,38,0,98.33,20.69,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,4260,46.2545,18.9636,Europe,Hungary,2017-01-17,2017-02-24,Confirmed,Influenza - Avian,"domestic, duck",40577.0,3229.0,1929.0,38648.0,0.0,38,0,59.74,7.96,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,4267,43.6747,-0.355,Europe,France,2017-01-17,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",980.0,0.0,0.0,980.0,0.0,10,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,4269,43.595833,-0.325833,Europe,France,2017-01-17,2017-01-27,Confirmed,Influenza - Avian,"domestic, chicken",11200.0,0.0,0.0,11200.0,0.0,10,0,0.0,0.0,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,4275,51.94,14.02,Europe,Germany,2017-01-17,2017-01-18,Confirmed,Influenza - Avian,"domestic, turkey",9376.0,12.0,12.0,0.0,0.0,1,0,100.0,0.13,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,4279,48.965965999999995,38.999598,Europe,Ukraine,2017-01-17,2017-01-24,Confirmed,African swine fever,"domestic, swine",29.0,2.0,2.0,27.0,0.0,7,0,100.0,6.9,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,4280,49.619351,33.625029,Europe,Ukraine,2017-01-17,2017-01-22,Confirmed,African swine fever,"domestic, swine",10.0,1.0,1.0,9.0,0.0,5,0,100.0,10.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,4281,49.396747999999995,38.153469,Europe,Ukraine,2017-01-17,2017-01-22,Confirmed,African swine fever,"domestic, swine",6.0,6.0,1.0,5.0,0.0,5,0,16.67,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,4286,43.6681,-0.4875,Europe,France,2017-01-17,2017-01-20,Confirmed,Influenza - Avian,"domestic, unspecified bird",6300.0,0.0,0.0,6300.0,0.0,3,0,0.0,0.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,4287,43.576944,-0.37666700000000003,Europe,France,2017-01-17,2017-01-20,Confirmed,Influenza - Avian,"domestic, chicken",19200.0,0.0,0.0,19200.0,0.0,3,0,0.0,0.0,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,4302,46.7118,20.4869,Europe,Hungary,2017-01-16,2017-02-24,Confirmed,Influenza - Avian,"domestic, goose",6522.0,403.0,98.0,6424.0,0.0,39,0,24.32,6.18,1,0,0,'goose',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,4304,42.27158,24.9431,Europe,Bulgaria,2017-01-16,2017-02-20,Confirmed,Influenza - Avian,"domestic, unspecified bird",3712.0,12.0,1.0,3711.0,0.0,35,0,8.33,0.32,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,4309,23.71407,120.29333999999999,Asia,Taiwan,2017-01-16,2017-06-02,Confirmed,Influenza - Avian,"domestic, chicken",10000.0,9000.0,9000.0,1000.0,0.0,137,0,100.0,90.0,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,4317,45.5989,15.8153,Europe,Croatia,2017-01-16,2017-01-27,Confirmed,Bluetongue,"domestic, cattle",272.0,1.0,0.0,0.0,0.0,11,0,0.0,0.37,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1602,4319,43.6572,-0.17888900000000002,Europe,France,2017-01-16,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",1050.0,0.0,0.0,1050.0,0.0,11,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,4321,43.8256,-0.2725,Europe,France,2017-01-16,2017-01-27,Confirmed,Influenza - Avian,"domestic, duck",1597.0,0.0,0.0,1597.0,0.0,11,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,4323,51.229,47.498000000000005,Europe,Russian Federation,2017-01-16,2017-01-27,Confirmed,African swine fever,"domestic, swine",6.0,3.0,3.0,3.0,0.0,11,0,100.0,50.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,4326,52.66,8.54,Europe,Germany,2017-01-16,2017-01-18,Confirmed,Influenza - Avian,"domestic, duck",11050.0,226.0,226.0,10824.0,0.0,2,0,100.0,2.05,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,4327,51.405278,17.860833,Europe,Poland,2017-01-16,2017-01-18,Confirmed,Influenza - Avian,"domestic, unspecified bird",3859.0,1652.0,1652.0,2207.0,0.0,2,0,100.0,42.81,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,4344,19.3,93.6,Asia,Myanmar,2017-01-15,2017-06-16,Confirmed,Foot and mouth disease,"domestic, cattle",1559.0,59.0,0.0,0.0,0.0,152,0,0.0,3.78,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1608,4345,36.56,52.28,Asia,Iran  (Islamic Republic of),2017-01-15,2017-04-22,Confirmed,Influenza - Avian,"domestic, duck",230.0,39.0,10.0,220.0,0.0,97,0,25.64,16.96,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,4354,32.669165,51.278472,Asia,Iran  (Islamic Republic of),2017-01-15,2017-02-13,Confirmed,Influenza - Avian,"domestic, turkey",4795.0,1100.0,715.0,4080.0,0.0,29,0,65.0,22.94,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,4357,49.0465,14.4246,Europe,Czech Republic,2017-01-15,2017-01-18,Confirmed,Influenza - Avian,"domestic, unspecified bird",117.0,9.0,9.0,108.0,0.0,3,0,100.0,7.69,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,4358,53.46377,0.020403,Europe,U.K. of Great Britain and Northern Ireland,2017-01-15,2017-01-17,Confirmed,Influenza - Avian,"domestic, turkey",6640.0,3420.0,400.0,0.0,0.0,2,0,11.7,51.51,1,0,0,'turkey',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,4363,23.860432,90.215858,Asia,Bangladesh,2017-01-15,2017-01-21,Confirmed,Influenza - Avian,"domestic, unspecified bird",3000.0,3000.0,732.0,2268.0,0.0,6,0,24.4,100.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,4368,37.032359,127.290132,Asia,Republic of Korea,2017-01-14,2017-04-14,Confirmed,Influenza - Avian,"domestic, chicken",108687.0,80.0,80.0,108607.0,0.0,90,0,100.0,0.07,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,4374,23.780886,120.307984,Asia,Taiwan,2017-01-14,2017-06-02,Confirmed,Influenza - Avian,"domestic, chicken",19000.0,8271.0,8271.0,10729.0,0.0,139,0,100.0,43.53,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,4380,35.506132,136.781345,Asia,Japan,2017-01-14,2017-01-16,Confirmed,Influenza - Avian,"domestic, chicken",78184.0,100.0,100.0,78084.0,0.0,2,0,100.0,0.13,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,4384,43.3161,0.3028,Europe,France,2017-01-14,2017-01-20,Confirmed,Influenza - Avian,"domestic, duck",9000.0,0.0,0.0,9000.0,0.0,6,0,0.0,0.0,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,4385,43.7575,-0.573056,Europe,France,2017-01-14,2017-01-20,Confirmed,Influenza - Avian,"domestic, duck",530.0,100.0,100.0,430.0,0.0,6,0,100.0,18.87,1,0,0,'duck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,4386,43.6397,-0.48555600000000004,Europe,France,2017-01-14,2017-01-20,Confirmed,Influenza - Avian,"domestic, chicken",4200.0,25.0,25.0,0.0,0.0,6,0,100.0,0.6,1,0,0,'chicken',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,4395,45.592643,4.36266,Europe,France,2017-01-13,2017-03-16,Confirmed,Bluetongue,"domestic, cattle",251.0,1.0,0.0,0.0,0.0,62,0,0.0,0.4,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1620,4396,45.363214,3.811112,Europe,France,2017-01-13,2017-03-16,Confirmed,Bluetongue,"domestic, cattle",35.0,1.0,0.0,0.0,0.0,62,0,0.0,2.86,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
